110107011000,鲁谷街道
110108001000,万寿路街道
110108002000,永定路街道
110108003000,羊坊店街道
110108004000,甘家口街道
110108005000,八里庄街道
110108006000,紫竹院街道
110108007000,北下关街道
110108008000,北太平庄街道
110108010000,学院路街道
110108011000,中关村街道
110108012000,海淀街道
110108013000,青龙桥街道
110108014000,清华园街道
110108015000,燕园街道
110108016000,香山街道
110108017000,清河街道
110108018000,花园路街道
110108019000,西三旗街道
110108020000,马连洼街道
110108021000,田村路街道
110108022000,上地街道
110108023000,万柳地区
110108024000,东升地区
110108025000,曙光街道
110108026000,温泉地区
110108027000,四季青地区
110108028000,西北旺地区
110108029000,苏家坨地区
110108030000,上庄地区
110109001000,大峪街道
110109002000,城子街道
110109003000,东辛房街道
110109004000,大台街道
110109005000,王平地区
110109006000,永定地区
110109007000,龙泉地区
110109101000,潭柘寺镇
110109104000,军庄镇
110109105000,雁翅镇
110109106000,斋堂镇
110109107000,清水镇
110109108000,妙峰山镇
110111001000,城关街道
110111002000,新镇街道
110111004000,向阳街道
110111005000,东风街道
110111006000,迎风街道
110111007000,星城街道
110111008000,良乡地区
110111009000,周口店地区
110111010000,琉璃河地区
110111011000,拱辰街道
110111012000,西潞街道
110111101000,阎村镇
110111103000,窦店镇
110111104000,石楼镇
110111105000,长阳镇
110111107000,河北镇
110111108000,长沟镇
110111109000,大石窝镇
110111110000,张坊镇
110111111000,十渡镇
110111112000,青龙湖镇
110111115000,韩村河镇
110111208000,霞云岭乡
110111209000,南窖乡
110111210000,佛子庄乡
110111211000,大安山乡
110111212000,史家营乡
110111213000,蒲洼乡
110112001000,中仓街道
110112002000,新华街道
110112003000,北苑街道
110112004000,玉桥街道
110112007000,潞源街道
110112008000,通运街道
110112009000,文景街道
110112010000,九棵树街道
110112011000,临河里街道
110112012000,杨庄街道
110112013000,潞邑街道
110112104000,宋庄镇
110112105000,张家湾镇
110112106000,漷县镇
110112109000,马驹桥镇
110112110000,西集镇
110112114000,台湖镇
110112117000,永乐店镇
110112119000,潞城镇
110112120000,永顺镇
110112121000,梨园镇
110112209000,于家务回族乡
110113001000,胜利街道
110113002000,光明街道
110113003000,仁和地区
110113004000,后沙峪地区
110113005000,天竺地区
110113006000,杨镇地区
110113007000,牛栏山地区
110113008000,南法信地区
110113009000,马坡地区
110113010000,石园街道
110113011000,空港街道
110113012000,双丰街道
110113013000,旺泉街道
110113101000,高丽营镇
110113104000,李桥镇
110113105000,李遂镇
110113106000,南彩镇
110113108000,北务镇
110113109000,大孙各庄镇
110113110000,张镇
110113111000,龙湾屯镇
110113112000,木林镇
110113113000,北小营镇
110113115000,北石槽镇
110113116000,赵全营镇
110114001000,城北街道
110114002000,南口地区
110114003000,马池口地区
110114004000,沙河地区
110114005000,城南街道
110114007000,东小口地区
110114008000,天通苑北街道
110114009000,天通苑南街道
110114010000,霍营街道
110114011000,回龙观街道
110114012000,龙泽园街道
110114013000,史各庄街道
110114104000,阳坊镇
110114110000,小汤山镇
110114111000,南邵镇
110114112000,崔村镇
110114113000,百善镇
110114115000,北七家镇
110114116000,兴寿镇
110114118000,流村镇
110114119000,十三陵镇
110114120000,延寿镇
110115001000,兴丰街道
110115002000,林校路街道
110115003000,清源街道
110115004000,亦庄地区
110115005000,黄村地区
110115006000,旧宫地区
110115007000,西红门地区
110115008000,瀛海地区
110115009000,观音寺街道
110115010000,天宫院街道
110115011000,高米店街道
110115012000,荣华街道
110115013000,博兴街道
110115103000,青云店镇
110115104000,采育镇
110115105000,安定镇
110115106000,礼贤镇
110115107000,榆垡镇
110115108000,庞各庄镇
110115109000,北臧村镇
110115110000,魏善庄镇
110115111000,长子营镇
110115403000,北京经济技术开发区
110115404000,中关村国家自主创新示范区大兴生物医药产业基地
110115405000,大兴经济开发区
110115406000,大兴国际机场
110116001000,泉河街道
110116002000,龙山街道
110116003000,怀柔地区
110116004000,雁栖地区
110116005000,庙城地区
110116102000,北房镇
110116103000,杨宋镇
110116105000,桥梓镇
110116106000,怀北镇
110116107000,汤河口镇
110116108000,渤海镇
110116109000,九渡河镇
110116110000,琉璃庙镇
110116111000,宝山镇
110116211000,长哨营满族乡
110116213000,喇叭沟门满族乡
110116400000,北京雁栖经济开发区
110117001000,滨河街道
110117002000,兴谷街道
110117003000,渔阳地区
110117004000,峪口地区
110117005000,马坊地区
110117006000,金海湖地区
110117101000,东高村镇
110117102000,山东庄镇
110117104000,南独乐河镇
110117105000,大华山镇
110117106000,夏各庄镇
110117108000,马昌营镇
110117110000,王辛庄镇
110117111000,大兴庄镇
110117112000,刘家店镇
110117114000,镇罗营镇
110117213000,黄松峪乡
110117214000,熊儿寨乡
110118001000,鼓楼街道
110118002000,果园街道
110118003000,檀营地区
110118100000,密云镇
110118101000,溪翁庄镇
110118102000,西田各庄镇
110118103000,十里堡镇
110118104000,河南寨镇
110118105000,巨各庄镇
110118106000,穆家峪镇
110118107000,太师屯镇
110118108000,高岭镇
110118109000,不老屯镇
110118110000,冯家峪镇
110118111000,古北口镇
110118112000,大城子镇
110118113000,东邵渠镇
110118114000,北庄镇
110118115000,新城子镇
110118116000,石城镇
110118400000,中关村科技园区密云园
110119001000,百泉街道
110119002000,香水园街道
110119003000,儒林街道
110119100000,延庆镇
110119101000,康庄镇
110119102000,八达岭镇
110119103000,永宁镇
110119104000,旧县镇
110119105000,张山营镇
110119106000,四海镇
110119107000,千家店镇
110119108000,沈家营镇
110119109000,大榆树镇
110119110000,井庄镇
110119200000,大庄科乡
110119201000,刘斌堡乡
110119202000,香营乡
110119203000,珍珠泉乡
120101001000,劝业场街道
120101002000,小白楼街道
120101003000,五大道街道
120101004000,新兴街道
120101005000,南营门街道
120101006000,南市街道
120102001000,大王庄街道
120102002000,大直沽街道
120102003000,中山门街道
120102004000,富民路街道
120102005000,二号桥街道
120102006000,春华街道
120102007000,唐家口街道
120102008000,向阳楼街道
120102009000,常州道街道
120102010000,上杭路街道
120102011000,东新街道
120102012000,鲁山道街道
120102013000,天津铁厂街道
120103001000,大营门街道
120103002000,下瓦房街道
120103003000,桃园街道
120103004000,挂甲寺街道
120103005000,马场街道
120103006000,越秀路街道
120103007000,友谊路街道
120103008000,天塔街道
120103009000,尖山街道
120103010000,陈塘庄街道
120103011000,柳林街道
120103012000,东海街道
120103013000,梅江街道
120103014000,太湖路街道
120104001000,长虹街道
120104002000,鼓楼街道
120104003000,兴南街道
120104004000,广开街道
120104005000,万兴街道
120104006000,学府街道
120104007000,向阳路街道
120104008000,嘉陵道街道
120104009000,王顶堤街道
120104010000,水上公园街道
120104011000,体育中心街道
120104012000,华苑街道
120105001000,光复道街道
120105002000,望海楼街道
120105003000,鸿顺里街道
120105004000,新开河街道
120105005000,铁东路街道
120105006000,建昌道街道
120105007000,宁园街道
120105008000,王串场街道
120105009000,江都路街道
120105010000,月牙河街道
120106001000,西于庄街道
120106003000,咸阳北路街道
120106004000,丁字沽街道
120106005000,西沽街道
120106006000,三条石街道
120106008000,邵公庄街道
120106009000,芥园街道
120106010000,铃铛阁街道
120106012000,和苑街道
120110001000,张贵庄街道
120110002000,丰年村街道
120110003000,万新街道
120110004000,无瑕街道
120110005000,新立街道
120110006000,华明街道
120110007000,金钟街道
120110008000,军粮城街道
120110009000,金桥街道
120110010000,华新街道
120110011000,东丽湖街道
120110400000,天津经济技术开发区西区
120110401000,天津航空物流区
120110402000,天津空港经济区
120110403000,东丽区经济技术开发区
120110405000,综合保税区
120110406000,航空新城
120110407000,天津市东丽区临空经济区
120110408000,华明高新技术产业区服务中心
120111001000,西营门街道
120111002000,李七庄街道
120111003000,赤龙南街道
120111004000,赤龙北街道
120111005000,津门湖街道
120111100000,中北镇
120111101000,杨柳青镇
120111102000,辛口镇
120111103000,张家窝镇
120111104000,精武镇
120111105000,大寺镇
120111106000,王稳庄镇
120111400000,天津经济技术开发区微电子小区
120111401000,新技术产业园区
120111450000,西青区开发区
120112001000,双新街道
120112002000,双林街道
120112003000,海棠街道
120112100000,咸水沽镇
120112101000,葛沽镇
120112102000,小站镇
120112103000,双港镇
120112104000,辛庄镇
120112106000,双桥河镇
120112107000,八里台镇
120112108000,北闸口镇
120112403000,长青地区
120112404000,津南开发区东区
120112405000,津南开发区西区
120112501000,津南国家农业园区
120113001000,果园新村街道
120113002000,集贤里街道
120113003000,普东街道
120113004000,瑞景街道
120113005000,佳荣里街道
120113006000,青源街道
120113007000,广源街道
120113008000,双环邨街道
120113100000,天穆镇
120113101000,北仓镇
120113102000,双街镇
120113103000,双口镇
120113104000,青光镇
120113106000,宜兴埠镇
120113107000,小淀镇
120113108000,大张庄镇
120113111000,西堤头镇
120113400000,科技园区北区
120113401000,科技园区南区
120113402000,天津医药医疗器械工业园
120113403000,天津陆路港物流装备产业园
120113404000,天津风电产业园
120113500000,红旗农场
120113501000,曙光农场
120114001000,杨村街道
120114002000,下朱庄街道
120114003000,东蒲洼街道
120114004000,黄庄街道
120114005000,徐官屯街道
120114006000,运河西街道
120114101000,梅厂镇
120114102000,大碱厂镇
120114103000,崔黄口镇
120114104000,大良镇
120114105000,下伍旗镇
120114106000,南蔡村镇
120114107000,大孟庄镇
120114108000,泗村店镇
120114109000,河西务镇
120114110000,城关镇
120114111000,东马圈镇
120114112000,黄花店镇
120114113000,石各庄镇
120114114000,王庆坨镇
120114115000,汊沽港镇
120114116000,河北屯镇
120114117000,上马台镇
120114118000,大王古庄镇
120114119000,陈咀镇
120114120000,豆张庄镇
120114121000,曹子里镇
120114122000,大黄堡镇
120114123000,高村镇
120114124000,白古屯镇
120114400000,天津经济技术开发区逸仙科学工业园
120114401000,武清经济技术开发区
120114403000,天津京滨工业园
120114404000,天津京津电子商务产业园
120114405000,天津武清汽车产业园
120114406000,天津京津科技谷
120114407000,京津高村科技创新园
120115001000,海滨街道
120115002000,宝平街道
120115003000,钰华街道
120115006000,周良街道
120115007000,潮阳街道
120115008000,朝霞街道
120115101000,大口屯镇
120115103000,王卜庄镇
120115104000,方家庄镇
120115105000,林亭口镇
120115106000,八门城镇
120115107000,大钟庄镇
120115108000,新安镇
120115111000,霍各庄镇
120115113000,新开口镇
120115115000,大唐庄镇
120115119000,牛道口镇
120115120000,史各庄镇
120115121000,郝各庄镇
120115123000,牛家牌镇
120115124000,尔王庄镇
120115125000,黄庄镇
120115126000,口东镇
120115127000,大白庄镇
120115456000,宝坻经济开发区
120115457000,京津中关村科技城
120116001000,塘沽街道
120116005000,杭州道街道
120116006000,新河街道
120116007000,大沽街道
120116008000,新北街道
120116009000,北塘街道
120116011000,胡家园街道
120116012000,新港街道
120116013000,新村街道
120116014000,天津经济技术开发区东区泰达街道
120116031000,汉沽街道
120116032000,寨上街道
120116033000,茶淀街道
120116051000,大港街道
120116053000,古林街道
120116054000,海滨街道
120116100000,新城镇
120116135000,杨家泊镇
120116156000,太平镇
120116157000,小王庄镇
120116158000,中塘镇
120116400000,天津经济技术开发区（其他片区）
120116401000,天津港保税区
120116402000,天津滨海新区高新技术产业开发区
120116403000,东疆保税港区
120116406000,中新天津生态城
120117001000,芦台街道
120117002000,桥北街道
120117102000,宁河镇
120117103000,苗庄镇
120117104000,丰台镇
120117105000,岳龙镇
120117106000,板桥镇
120117107000,潘庄镇
120117109000,造甲城镇
120117110000,七里海镇
120117111000,大北涧沽镇
120117112000,东棘坨镇
120117113000,北淮淀镇
120117114000,俵口镇
120117115000,廉庄镇
120117400000,宁河区贸易开发区
120117401000,宁河区经济开发区
120117402000,天津未来科技城天津经济技术开发区片区
120117403000,天津未来科技城滨海高新区片区
120117451000,天津未来科技城宁河片区现代产业区组团
120117452000,天津未来科技城宁河片区潘庄工业区组团
120117453000,天津未来科技城宁河片区北淮淀组团
120118001000,华康街道
120118002000,朝阳街道
120118100000,静海镇
120118101000,唐官屯镇
120118102000,独流镇
120118103000,王口镇
120118104000,台头镇
120118105000,子牙镇
120118106000,陈官屯镇
120118107000,中旺镇
120118108000,大邱庄镇
120118109000,蔡公庄镇
120118110000,梁头镇
120118111000,团泊镇
120118112000,双塘镇
120118113000,大丰堆镇
120118114000,沿庄镇
120118115000,西翟庄镇
120118200000,良王庄乡
120118201000,杨成庄乡
120118400000,高新产业园
120118402000,天津子牙经济技术开发区
120118403000,天津健康产业国际合作示范区
120119001000,文昌街道
120119100000,渔阳镇
120119101000,洇溜镇
120119102000,官庄镇
120119103000,马伸桥镇
120119104000,下营镇
120119105000,邦均镇
120119106000,别山镇
120119108000,尤古庄镇
120119109000,上仓镇
120119111000,下仓镇
120119112000,罗庄子镇
120119113000,白涧镇
120119115000,侯家营镇
120119116000,桑梓镇
120119117000,东施古镇
120119118000,下窝头镇
120119119000,杨津庄镇
120119120000,出头岭镇
120119121000,西龙虎峪镇
120119122000,穿芳峪镇
120119123000,东二营镇
120119124000,许家台镇
120119125000,礼明庄镇
120119126000,东赵各庄镇
120119127000,州河湾镇
120119203000,孙各庄满族乡
120119401000,天津市蓟州区经济开发区
130102001000,建北街道
130102002000,青园街道
130102003000,广安街道
130102004000,育才街道
130102005000,跃进街道
130102007000,河东街道
130102010000,长丰街道
130102011000,谈固街道
130102012000,中山东路街道
130102013000,阜康街道
130102014000,建安街道
130102015000,胜北街道
130102100000,西兆通镇
130102101000,南村镇
130102102000,高营镇
130102103000,桃园镇
130104001000,东里街道
130104002000,中山街道
130104004000,南长街道
130104005000,维明街道
130104007000,友谊街道
130104008000,红旗街道
130104009000,新石街道
130104010000,苑东街道
130104011000,西里街道
130104012000,振头街道
130104013000,留营街道
130104014000,长兴街道
130104015000,彭后街道
130104016000,东风街道
130104017000,东华街道
130104018000,休门街道
130104019000,汇通街道
130105001000,革新街街道
130105003000,新华路街道
130105004000,宁安街道
130105005000,东焦街道
130105006000,西苑街道
130105007000,合作路街道
130105008000,联盟街道
130105009000,石岗街道
130105011000,天苑街道
130105012000,北苑街道
130105013000,赵陵铺路街道
130105014000,西三庄街道
130105015000,大郭街道
130105016000,杜北街道
130105017000,赵佗路街道
130107001000,矿市街道
130107002000,四微街道
130107100000,贾庄镇
130107101000,凤山镇
130107200000,横涧乡
130108001000,裕兴街道
130108002000,裕强街道
130108003000,东苑街道
130108004000,建通街道
130108005000,槐底街道
130108006000,裕华路街道
130108007000,裕东街道
130108008000,裕翔街道
130108009000,建华南街道
130108101000,方村镇
130109100000,廉州镇
130109101000,兴安镇
130109102000,贾市庄镇
130109103000,南营镇
130109104000,梅花镇
130109105000,岗上镇
130109107000,南董镇
130109108000,张家庄镇
130109109000,南孟镇
130109110000,增村镇
130109111000,常安镇
130109112000,西关镇
130109200000,九门回族乡
130109500000,石家庄经济技术开发区
130110100000,获鹿镇
130110101000,铜冶镇
130110102000,寺家庄镇
130110103000,上庄镇
130110104000,李村镇
130110105000,宜安镇
130110106000,黄壁庄镇
130110107000,大河镇
130110108000,山尹村镇
130110200000,石井乡
130110201000,白鹿泉乡
130110202000,上寨乡
130110500000,河北鹿泉经济开发区
130111100000,栾城镇
130111103000,冶河镇
130111104000,窦妪镇
130111105000,楼底镇
130111200000,南高乡
130111201000,柳林屯乡
130111202000,西营乡
130121100000,微水镇
130121101000,上安镇
130121102000,天长镇
130121103000,秀林镇
130121104000,南峪镇
130121105000,威州镇
130121106000,小作镇
130121107000,南障城镇
130121108000,苍岩山镇
130121109000,测鱼镇
130121200000,吴家窑乡
130121201000,北正乡
130121202000,于家乡
130121203000,孙庄乡
130121204000,南陉乡
130121205000,辛庄乡
130121206000,南王庄乡
130123001000,诸福屯街道
130123002000,三里屯街道
130123100000,正定镇
130123102000,新城铺镇
130123103000,新安镇
130123104000,南岗镇
130123105000,曲阳桥镇
130123106000,南牛镇
130123201000,南楼乡
130123202000,西平乐乡
130125100000,龙州镇
130125101000,南桥镇
130125102000,上碑镇
130125103000,口头镇
130125104000,上方镇
130125200000,独羊岗乡
130125201000,安香乡
130125202000,只里乡
130125203000,市同乡
130125204000,翟营乡
130125205000,城寨乡
130125207000,玉亭乡
130125208000,北河乡
130125209000,上阎庄乡
130125210000,九口子乡
130125400000,河北行唐经济开发区
130126100000,灵寿镇
130126101000,青同镇
130126102000,塔上镇
130126103000,陈庄镇
130126104000,慈峪镇
130126105000,岔头镇
130126200000,三圣院乡
130126201000,北洼乡
130126202000,牛城乡
130126203000,狗台乡
130126204000,南寨乡
130126205000,南燕川乡
130126206000,北谭庄乡
130126207000,寨头乡
130126208000,南营乡
130127100000,高邑镇
130127101000,大营镇
130127102000,富村镇
130127103000,万城镇
130127104000,中韩镇
130128100000,深泽镇
130128101000,铁杆镇
130128102000,赵八镇
130128103000,大桥头镇
130128200000,白庄乡
130128201000,留村乡
130129100000,赞皇镇
130129101000,院头镇
130129102000,南邢郭镇
130129103000,嶂石岩镇
130129104000,西龙门镇
130129105000,西阳泽镇
130129106000,许亭镇
130129202000,南清河乡
130129204000,土门乡
130129205000,黄北坪乡
130129208000,张楞乡
130130100000,无极镇
130130101000,七汲镇
130130102000,张段固镇
130130103000,北苏镇
130130104000,郭庄镇
130130105000,大陈镇
130130106000,东侯坊镇
130130107000,里城道镇
130130200000,高头回族乡
130130201000,郝庄乡
130130204000,南流乡
130131100000,平山镇
130131101000,东回舍镇
130131102000,温塘镇
130131103000,南甸镇
130131104000,岗南镇
130131105000,古月镇
130131106000,下槐镇
130131107000,孟家庄镇
130131108000,小觉镇
130131109000,蛟潭庄镇
130131110000,西柏坡镇
130131111000,下口镇
130131200000,西大吾乡
130131201000,上三汲乡
130131202000,两河乡
130131203000,东王坡乡
130131204000,苏家庄乡
130131205000,宅北乡
130131207000,北冶乡
130131209000,上观音堂乡
130131210000,杨家桥乡
130131211000,营里乡
130131212000,合河口乡
130132100000,槐阳镇
130132101000,殷村镇
130132102000,南佐镇
130132103000,宋曹镇
130132104000,南因镇
130132105000,姬村镇
130132106000,北褚镇
130132107000,马村镇
130132201000,东张乡
130132202000,赵同乡
130132204000,苏村乡
130132205000,苏阳乡
130132206000,北正乡
130132207000,前仙乡
130132208000,黑水河乡
130133100000,赵州镇
130133101000,范庄镇
130133102000,北王里镇
130133103000,新寨店镇
130133104000,韩村镇
130133105000,南柏舍镇
130133106000,沙河店镇
130133107000,王西章镇
130133108000,谢庄镇
130133200000,前大章乡
130133202000,高村乡
130171010000,长江街道
130171011000,太行街道
130171100000,宋营镇
130171101000,郄马镇
130172100000,丘头镇
130181100000,辛集镇
130181101000,旧城镇
130181102000,张古庄镇
130181103000,位伯镇
130181104000,新垒头镇
130181105000,新城镇
130181106000,南智邱镇
130181107000,王口镇
130181200000,天宫营乡
130181201000,前营乡
130181202000,马庄乡
130181203000,和睦井乡
130181204000,田家庄乡
130181205000,中里厢乡
130181206000,小辛庄乡
130181500000,辛集经济开发区
130183100000,晋州镇
130183101000,总十庄镇
130183102000,营里镇
130183103000,桃园镇
130183104000,东卓宿镇
130183105000,马于镇
130183106000,小樵镇
130183107000,槐树镇
130183108000,东里庄镇
130183201000,周家庄乡
130184001000,长寿街道
130184101000,化皮镇
130184102000,承安镇
130184103000,正莫镇
130184104000,南大岳镇
130184105000,杜固镇
130184106000,邯邰镇
130184107000,东王镇
130184108000,马头铺镇
130184200000,协神乡
130184201000,木村乡
130184202000,彭家庄回族乡
140105001000,坞城街道
140105002000,营盘街道
140105003000,北营街道
140105004000,平阳路街道
140105005000,黄陵街道
140105006000,小店街道
140105007000,龙城街道
140105100000,北格镇
140105200000,西温庄乡
140105201000,刘家堡乡
140106001000,柳巷街道
140106002000,文庙街道
140106003000,庙前街道
140106004000,迎泽街道
140106005000,桥东街道
140106006000,老军营街道
140106100000,郝庄镇
140107001000,巨轮街道
140107002000,三桥街道
140107003000,鼓楼街道
140107004000,杏花岭街道
140107005000,坝陵桥街道
140107006000,大东关街道
140107007000,职工新街街道
140107008000,敦化坊街道
140107009000,涧河街道
140107010000,杨家峪街道
140107011000,享堂街道
140107100000,中涧河镇
140108001000,尖草坪街道
140108002000,光社街道
140108003000,上兰街道
140108004000,南寨街道
140108005000,迎新街街道
140108006000,古城街道
140108007000,汇丰街道
140108008000,柴村街道
140108009000,新城街道
140108100000,向阳镇
140108101000,阳曲镇
140108201000,柏板乡
140108202000,西墕乡
140108400000,太原中北高新技术产业开发区
140109001000,千峰街道
140109002000,下元街道
140109003000,和平街道
140109004000,兴华街道
140109005000,万柏林街道
140109006000,杜儿坪街道
140109007000,白家庄街道
140109008000,南寒街道
140109009000,东社街道
140109011000,小井峪街道
140109012000,西铭街道
140109013000,长风西街街道
140109014000,神堂沟街道
140109015000,王化街道
140110001000,义井街道
140110002000,罗城街道
140110003000,晋源街道
140110100000,金胜镇
140110101000,晋祠镇
140110102000,姚村镇
140121100000,清源镇
140121101000,徐沟镇
140121102000,东于镇
140121103000,孟封镇
140121200000,马峪乡
140121201000,柳杜乡
140121202000,西谷乡
140121203000,王答乡
140121204000,集义乡
140122100000,黄寨镇
140122101000,大盂镇
140122102000,东黄水镇
140122103000,泥屯镇
140122200000,高村乡
140122201000,侯村乡
140122202000,凌井店乡
140122203000,西凌井乡
140122205000,杨兴乡
140122400000,中心镇
140123100000,娄烦镇
140123101000,静游镇
140123102000,杜交曲镇
140123201000,马家庄乡
140123202000,盖家庄乡
140123203000,米峪镇乡
140123204000,天池店乡
140171401000,唐槐园区街道
140171402000,学府园区街道
140171403000,阳曲产业园区街道
140171404000,潇河园区街道
140171405000,科创城街道
140171406000,太原武宿综合保税区街道
140181001000,东曲街道
140181002000,西曲街道
140181003000,桃园街道
140181004000,屯兰街道
140181100000,河口镇
140181101000,镇城底镇
140181102000,马兰镇
140181201000,嘉乐泉乡
140181202000,梭峪乡
140181203000,岔口乡
140181204000,常安乡
140181205000,原相乡
140181206000,邢家社乡
150102001000,海拉尔东路街道
150102002000,锡林北路街道
150102003000,中山东路街道
150102004000,东街街道
150102005000,西街街道
150102006000,东风路街道
150102007000,迎新路街道
150102008000,成吉思汗大街街道
150102101000,保合少镇
150102400000,新城区鸿盛高科技园区
150102401000,呼伦路街道
150102402000,丁香路街道
150102403000,东河街道
150103001000,新华西路街道
150103002000,中山西路街道
150103003000,光明路街道
150103004000,海拉尔西路街道
150103005000,环河街街道
150103006000,通道街街道
150103007000,钢铁路街道
150103100000,攸攸板镇
150103400000,阿拉善北路街道
150104001000,小召前街街道
150104002000,兴隆巷街道
150104003000,长和廊街道
150104004000,石东路街道
150104005000,大南街街道
150104006000,鄂尔多斯路街道
150104007000,西菜园街道
150104008000,昭君路街道
150104100000,小黑河镇
150104400000,裕隆工业园区
150105001000,人民路街道
150105002000,大学西路街道
150105003000,乌兰察布东路街道
150105004000,大学东路街道
150105005000,中专路街道
150105006000,昭乌达南路街道
150105007000,巴彦街道
150105008000,敕勒川路街道
150105101000,榆林镇
150105103000,黄合少镇
150105104000,金河镇
150121100000,察素齐镇
150121101000,毕克齐镇
150121102000,善岱镇
150121103000,台阁牧镇
150121104000,白庙子镇
150121105000,沙尔沁镇
150121106000,敕勒川镇
150121207000,北什轴乡
150121208000,塔布赛乡
150121401000,呼和浩特金山经济技术开发区
150121407000,金浩区域服务中心
150121408000,汇金区域服务中心
150121409000,金海区域服务中心
150122100000,双河镇
150122101000,新营子镇
150122102000,五申镇
150122103000,伍什家镇
150122104000,古城镇
150122400000,托县工业园区
150122401000,黄河湿地管护中心
150123100000,城关镇
150123101000,盛乐镇
150123102000,新店子镇
150123103000,巧什营镇
150123203000,舍必崖乡
150123205000,大红城乡
150123206000,羊群沟乡
150123207000,黑老夭乡
150123400000,盛乐经济工业园区
150123401000,内蒙古和林格尔新区
150124100000,城关镇
150124101000,宏河镇
150124102000,喇嘛湾镇
150124103000,老牛湾镇
150124200000,窑沟乡
150124201000,北堡乡
150124202000,韭菜庄乡
150124203000,五良太乡
150124401000,内蒙古清水河工业园区
150125100000,可可以力更镇
150125101000,哈乐镇
150125102000,西乌兰不浪镇
150125200000,大青山乡
150125205000,上秃亥乡
150125207000,得胜沟乡
150125211000,二份子乡
150125213000,哈拉合少乡
150125214000,耗赖山乡
150125402000,内蒙古武川经济开发区
150125403000,武川金三角经济开发区
150172401000,如意工业园区
150172402000,金川工业园区
150172403000,呼和浩特综合保税区
150172404000,呼和浩特留学人员创业园
150172405000,沙尔沁工业区（如意南区）
150172406000,呼和浩特白塔空港物流园区
210102001000,浑河湾街道
210102002000,新华街道
210102016000,马路湾街道
210102019000,南湖街道
210102021000,长白街道
210102022000,太原街街道
210102023000,北市场街道
210102025000,南市场街道
210102027000,沈水湾街道
210102028000,浑河站西街道
210103005000,滨河街道
210103006000,万莲街道
210103013000,朱剪炉街道
210103014000,北站街道
210103015000,风雨坛街道
210103017000,皇城街道
210103018000,五里河街道
210103019000,南塔街道
210103020000,泉园街道
210103022000,马官桥街道
210103023000,东陵街道
210104002000,大北街道
210104003000,万泉街道
210104006000,文官街道
210104007000,二台子街道
210104008000,津桥街道
210104009000,东站街道
210104012000,长安街道
210104015000,东塔街道
210104017000,上园街道
210104018000,前进街道
210105001000,三台子街道
210105008000,黄河街道
210105013000,华山街道
210105017000,明廉街道
210105019000,新乐街道
210105020000,舍利塔街道
210105021000,北塔街道
210105022000,陵东街道
210105023000,鸭绿江街道
210105024000,四台子街道
210106001000,昆明湖街道
210106003000,工人村街道
210106007000,启工街道
210106013000,笃工街道
210106015000,兴华街道
210106019000,霁虹街道
210106020000,凌空街道
